RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	-1031514	-1522945	10.97585	104.606073	105833	1043622	48PVT5696213337	NC48-06	P	PPL		CB	19				V				PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk	PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk		2011-03-16
5	-1031509	-1522947	11.746579	104.737039	114448	1044413	48PVT7134898544	NC48-02	P	PPL		CB	00				N				PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk	PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk		2011-03-16
5	-1031509	-1528081	11.746579	104.737039	114448	1044413	48PVT7134898544	NC48-02	P	PPL		CB	00				V				SREVIHI	Srê Vi Hi	Sre Vi Hi	SREVIHI	Srê Vi Hi	Sre Vi Hi		2011-03-16
5	-1031508	-1529850	11.61804	104.737326	113705	1044414	48PVT7136684331	NC48-02	P	PPL		CB	07				V				VATANGMOM	Vat Ang Mom	Vat Ang Mom	VATANGMOM	Vat Ang Mom	Vat Ang Mom		2011-03-16
5	-1031508	-1522946	11.61804	104.737326	113705	1044414	48PVT7136684331	NC48-02	P	PPL		CB	07				N				PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk	PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk		2011-03-16
5	-1031507	-1522944	10.878682	104.482323	105243	1042856	48PVT4342302614	NC48-06	P	PPL		CB	21				N				PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk	PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk		2011-03-16
5	-1031506	-1522943	10.75975	104.178307	104535	1041042	48PVS1016089535	NC48-05	P	PPL		CB	21				N				PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk	PHUMITRAPEANGCHHUK	Phumĭ Trâpeăng Chhuk	Phumi Trapeang Chhuk		2011-03-16
5	-1031498	-1522934	10.755606	104.673831	104520	1044026	48PVS6433988976	NC48-06	P	PPL		CB	21				N				PHUMITRAPEANGCHAK	Phumĭ Trâpeăng Châk	Phumi Trapeang Chak	PHUMITRAPEANGCHAK	Phumĭ Trâpeăng Châk	Phumi Trapeang Chak		2011-03-16
5	-1031496	-1522932	11.816857	104.668568	114901	1044007	48PVU6389606324	NC48-02	P	PPL		CB	03				N				PHUMITRAPEANGBUON	Phumĭ Trâpeăng Buŏn	Phumi Trapeang Buon	PHUMITRAPEANGBUON	Phumĭ Trâpeăng Buŏn	Phumi Trapeang Buon		2011-03-16
5	-1031496	-1514378	11.816857	104.668568	114901	1044007	48PVU6389606324	NC48-02	P	PPL		CB	03				V				PHUMCHEK	Phum Chek	Phum Chek	PHUMCHEK	Phum Chek	Phum Chek		2011-03-16
5	-1031494	-1522930	11.63401	104.526491	113802	1043135	48PVT4838586127	NC48-02	P	PPL		CB	04				N				PHUMITRAPEANGBANGRAS	Phumĭ Trâpeăng Báng Rás	Phumi Trapeang Bang Ras	PHUMITRAPEANGBANGRAS	Phumĭ Trâpeăng Báng Rás	Phumi Trapeang Bang Ras		2011-03-16
5	-1031488	-1525008	11.568253	104.597613	113406	1043551	48PVT5612878844	NC48-02	P	PPL		CB	04				V				PHUMSRAHKHLEANG	Phum Srăh Khléang	Phum Srah Khleang	PHUMSRAHKHLEANG	Phum Srăh Khléang	Phum Srah Khleang		2011-03-16
5	-1031488	-1522922	11.568253	104.597613	113406	1043551	48PVT5612878844	NC48-02	P	PPL		CB	04				N				PHUMITRAPEANGANDONG	Phumĭ Trâpeăng Ândong	Phumi Trapeang Andong	PHUMITRAPEANGANDONG	Phumĭ Trâpeăng Ândong	Phumi Trapeang Andong		2011-03-16
5	-1031487	-1522921	11.075457	104.497553	110432	1042951	48PVT4512424369	NC48-02	P	PPL		CB	00				N				PHUMITRAPEANGANDAEUKTBONG	Phumĭ Trâpeăng Ândaeuk Tbong	Phumi Trapeang Andaeuk Tbong	PHUMITRAPEANGANDAEUKTBONG	Phumĭ Trâpeăng Ândaeuk Tbong	Phumi Trapeang Andaeuk Tbong		2011-03-16
5	-1031487	-1522919	11.075457	104.497553	110432	1042951	48PVT4512424369	NC48-02	P	PPL		CB	00				V				PHUMITRAPEANGANDAEOKTHONG	Phumĭ Trâpeăng Ândaeok Thong	Phumi Trapeang Andaeok Thong	PHUMITRAPEANGANDAEOKTHONG	Phumĭ Trâpeăng Ândaeok Thong	Phumi Trapeang Andaeok Thong		2011-03-16
5	-1031486	-1522920	11.079603	104.501093	110447	1043004	48PVT4551224827	NC48-02	P	PPL		CB	21				N				PHUMITRAPEANGANDAEUKCHEUNG	Phumĭ Trâpeăng Ândaeuk Cheung	Phumi Trapeang Andaeuk Cheung	PHUMITRAPEANGANDAEUKCHEUNG	Phumĭ Trâpeăng Ândaeuk Cheung	Phumi Trapeang Andaeuk Cheung		2011-03-16
5	-1031485	-1522918	10.549145	104.294014	103257	1041738	48PVS2275966216	NC48-06	P	PPL		CB	21				V				PHUMITRAPEANGANCHUT	Phumĭ Trâpeăng Ânchut	Phumi Trapeang Anchut	PHUMITRAPEANGANCHUT	Phumĭ Trâpeăng Ânchut	Phumi Trapeang Anchut		2011-03-16
5	-1031485	-1522917	10.549145	104.294014	103257	1041738	48PVS2275966216	NC48-06	P	PPL		CB	21				N				PHUMITRAPEANGANCHOT	Phumĭ Trâpeăng Ânchot	Phumi Trapeang Anchot	PHUMITRAPEANGANCHOT	Phumĭ Trâpeăng Ânchot	Phumi Trapeang Anchot		2011-03-16
5	-1031481	-1522912	11.04437	104.633547	110240	1043801	48PVT5997320910	NC48-02	P	PPL		CB	19				N				PHUMITRAPEANGAMPIL	Phumĭ Trâpeăng Âmpĭl	Phumi Trapeang Ampil	PHUMITRAPEANGAMPIL	Phumĭ Trâpeăng Âmpĭl	Phumi Trapeang Ampil		2011-03-16
5	-1031467	-1522893	11.44981	104.730862	112659	1044351	48PVT7064465730	NC48-02	P	PPL		CB	07				N				PHUMITRANH	Phumĭ Trănh	Phumi Tranh	PHUMITRANH	Phumĭ Trănh	Phumi Tranh		2011-03-16
5	-1031467	-1529468	11.44981	104.730862	112659	1044351	48PVT7064465730	NC48-02	P	PPL		CB	07				V				TRANH	Trănh	Tranh	TRANH	Trănh	Tranh		2011-03-16
5	-1031457	-1522882	11.804373	104.034539	114816	1040204	48PUU9482105103	NC48-02	P	PPL		CB	04				N				PHUMITRANG	Phumĭ Trang	Phumi Trang	PHUMITRANG	Phumĭ Trang	Phumi Trang		2011-03-16
5	-1031453	-1522877	10.729342	104.59829	104346	1043554	48PVS5607686082	NC48-06	P	PPL		CB	21				N				PHUMITRAMSASAR	Phumĭ Trăm Sâsâr	Phumi Tram Sasar	PHUMITRAMSASAR	Phumĭ Trăm Sâsâr	Phumi Tram Sasar		2011-03-16
5	-1031452	-1522875	11.706628	104.710325	114224	1044237	48PVT6843294130	NC48-02	P	PPL		CB	07				N				PHUMITRAMRONEAB	Phumĭ Trăm Rônéab	Phumi Tram Roneab	PHUMITRAMRONEAB	Phumĭ Trăm Rônéab	Phumi Tram Roneab		2011-03-16
5	-1031452	-1529450	11.706628	104.710325	114224	1044237	48PVT6843294130	NC48-02	P	PPL		CB	07				V				TRAMRONEAP	Trâm Ro Néap	Tram Ro Neap	TRAMRONEAP	Trâm Ro Néap	Tram Ro Neap		2011-03-16
5	-1031452	-1522876	11.706628	104.710325	114224	1044237	48PVT6843294130	NC48-02	P	PPL		CB	07				V				PHUMITRAMRONEAP	Phumĭ Trăm Rônéap	Phumi Tram Roneap	PHUMITRAMRONEAP	Phumĭ Trăm Rônéap	Phumi Tram Roneap		2011-03-16
5	-1031445	-1522865	11.118853	104.626586	110708	1043736	48PVT5922329147	NC48-02	P	PPL		CB	04				N				PHUMITRAMKANG	Phumĭ Trăm Káng	Phumi Tram Kang	PHUMITRAMKANG	Phumĭ Trăm Káng	Phumi Tram Kang		2011-03-16
5	-1031444	-1525410	10.911592	104.589319	105442	1043522	48PVT5512206235	NC48-06	P	PPL		CB	19				V				PHUMTRAMKOK	Phum Tram Kok	Phum Tram Kok	PHUMTRAMKOK	Phum Tram Kok	Phum Tram Kok		2011-03-16
5	-1031444	-1529445	10.911592	104.589319	105442	1043522	48PVT5512206235	NC48-06	P	PPL		CB	19				V				TRAMKOK	Tram Kok	Tram Kok	TRAMKOK	Tram Kok	Tram Kok		2011-03-16
5	-1031444	-1522864	10.911592	104.589319	105442	1043522	48PVT5512206235	NC48-06	P	PPL		CB	19				N				PHUMITRAMKAK	Phumĭ Trăm Kák	Phumi Tram Kak	PHUMITRAMKAK	Phumĭ Trăm Kák	Phumi Tram Kak		2011-03-16
5	-1031444	-1529440	10.911592	104.589319	105442	1043522	48PVT5512206235	NC48-06	P	PPL		CB	19				V				TRAMKAK	Tram Kak	Tram Kak	TRAMKAK	Tram Kak	Tram Kak		2011-03-16
5	-1031436	-1522855	11.127632	104.65479	110739	1043917	48PVT6230430114	NC48-02	P	PPL		CB	04				N				PHUMITRAKUON	Phumĭ Trâkuŏn	Phumi Trakuon	PHUMITRAKUON	Phumĭ Trâkuŏn	Phumi Trakuon		2011-03-16
5	-1031428	-1522846	10.663802	104.14035	103950	1040825	48PVS0598078937	NC48-05	P	PPL		CB	21				N				PHUMITRAEUYCHEUNG	Phumĭ Traeuy Cheung	Phumi Traeuy Cheung	PHUMITRAEUYCHEUNG	Phumĭ Traeuy Cheung	Phumi Traeuy Cheung		2011-03-16
5	-1031420	-1525398	11.485667	104.557866	112908	1043328	48PVT5178069718	NC48-02	P	PPL		CB	04				V				PHUMTRACHCHROM	Phum Trach Chrôm	Phum Trach Chrom	PHUMTRACHCHROM	Phum Trach Chrôm	Phum Trach Chrom		2011-03-16
5	-1031420	-1522837	11.485667	104.557866	112908	1043328	48PVT5178069718	NC48-02	P	PPL		CB	04				N				PHUMITRACHCHRUM	Phumĭ Trach Chrŭm	Phumi Trach Chrum	PHUMITRACHCHRUM	Phumĭ Trach Chrŭm	Phumi Trach Chrum		2011-03-16
5	-1030880	-1522181	11.135067	103.77406	110806	1034627	48PUT6612531191	NC48-02	P	PPL		CB	08				N				PHUMITAPREAH	Phumĭ Ta Preăh	Phumi Ta Preah	PHUMITAPREAH	Phumĭ Ta Preăh	Phumi Ta Preah		2011-03-16
5	-1030880	-1525266	11.135067	103.77406	110806	1034627	48PUT6612531191	NC48-02	P	PPL		CB	08				V				PHUMTHAPRIAS	Phum Tha Prias	Phum Tha Prias	PHUMTHAPRIAS	Phum Tha Prias	Phum Tha Prias		2011-03-16
5	-1030879	-1522180	10.522091	104.568666	103120	1043407	48PVS5280563170	NC48-06	P	PPL		CB	21				N				PHUMITAPRAK	Phumĭ Ta Prăk	Phumi Ta Prak	PHUMITAPRAK	Phumĭ Ta Prăk	Phumi Ta Prak		2011-03-16
5	-1030879	-1527802	10.522091	104.568666	103120	1043407	48PVS5280563170	NC48-06	P	PPL		CB	21				V				SOCLATUA	Sóc Là Tua	Soc La Tua	SOCLATUA	Sóc Là Tua	Soc La Tua		2011-03-16
5	-1030877	-1525231	11.144806	104.505621	110841	1043020	48PVT4601832036	NC48-02	P	PPL		CB	04				V				PHUMTAPRACH	Phum Taprach	Phum Taprach	PHUMTAPRACH	Phum Taprach	Phum Taprach		2011-03-16
5	-1030877	-1522178	11.144806	104.505621	110841	1043020	48PVT4601832036	NC48-02	P	PPL		CB	04				N				PHUMITAPRACH	Phumĭ Ta Prach	Phumi Ta Prach	PHUMITAPRACH	Phumĭ Ta Prach	Phumi Ta Prach		2011-03-16
5	-1030876	-1530043	11.676858	104.715741	114037	1044257	48PVT6901990837	NC48-02	P	PPL		CB	07				V				VEALTAMUT	Véal Ta Mŭt	Veal Ta Mut	VEALTAMUT	Véal Ta Mŭt	Veal Ta Mut		2011-03-16
5	-1030876	-1522177	11.676858	104.715741	114037	1044257	48PVT6901990837	NC48-02	P	PPL		CB	07				N				PHUMITAPRA	Phumĭ Ta Pra	Phumi Ta Pra	PHUMITAPRA	Phumĭ Ta Pra	Phumi Ta Pra		2011-03-16
5	-1030861	-1522159	11.450998	104.677204	112704	1044038	48PVT6479165867	NC48-02	P	PPL		CB	07				N				PHUMITAPENG	Phumĭ Tapéng	Phumi Tapeng	PHUMITAPENG	Phumĭ Tapéng	Phumi Tapeng		2011-03-16
5	-1030861	-1528649	11.450998	104.677204	112704	1044038	48PVT6479165867	NC48-02	P	PPL		CB	07				V				TAPENG	Tapêng	Tapeng	TAPENG	Tapêng	Tapeng		2011-03-16
5	-1030846	-1527558	11.601131	104.172854	113604	1041022	48PVT0982582579	NC48-02	P	PPL		CB	04				V				SEANNGE	Sean Nge	Sean Nge	SEANNGE	Sean Nge	Sean Nge		2011-03-16
5	-1030846	-1522144	11.601131	104.172854	113604	1041022	48PVT0982582579	NC48-02	P	PPL		CB	04				N				PHUMITAONGMAONG	Phumĭ Taŏng Maông	Phumi Taong Maong	PHUMITAONGMAONG	Phumĭ Taŏng Maông	Phumi Taong Maong		2011-03-16
5	-1030841	-1522139	10.567077	103.584366	103401	1033504	48PUS4511568463	NC48-05	P	PPL		CB	28				N				PHUMITAONG	Phumĭ Ta Ŏng	Phumi Ta Ong	PHUMITAONG	Phumĭ Ta Ŏng	Phumi Ta Ong		2011-03-16
5	-1030838	-1522136	10.603489	104.74004	103613	1044424	48PVS7156472149	NC48-06	P	PPL		CB	19				N				PHUMITAOK	Phumĭ Ta Ŏk	Phumi Ta Ok	PHUMITAOK	Phumĭ Ta Ŏk	Phumi Ta Ok		2011-03-16
5	-1030821	-1522117	10.659185	104.231523	103933	1041353	48PVS1595178400	NC48-05	P	PPL		CB	21				N				PHUMITANI	Phumĭ Tani	Phumi Tani	PHUMITANI	Phumĭ Tani	Phumi Tani		2011-03-16
5	-1030818	-1522114	11.90734	104.669447	115426	1044010	48PVU6400416329	NC48-02	P	PPL		CB	03				N				PHUMITANGTRENG	Phumĭ Tăng Trêng	Phumi Tang Treng	PHUMITANGTRENG	Phumĭ Tăng Trêng	Phumi Tang Treng		2011-03-16
5	-1030814	-1522110	11.484539	104.305811	112904	1041821	48PVT2428969647	NC48-02	P	PPL		CB	04				N				PHUMITANGTAMUNG	Phumĭ Tăng Ta Mung	Phumi Tang Ta Mung	PHUMITANGTAMUNG	Phumĭ Tăng Ta Mung	Phumi Tang Ta Mung		2011-03-16
5	-1030813	-1525210	11.54943	104.522429	113258	1043121	48PVT4792776775	NC48-02	P	PPL		CB	04				V				PHUMTANGTALAT	Phum Tang Talat	Phum Tang Talat	PHUMTANGTALAT	Phum Tang Talat	Phum Tang Talat		2011-03-16
5	-1030813	-1522109	11.54943	104.522429	113258	1043121	48PVT4792776775	NC48-02	P	PPL		CB	04				N				PHUMITANGTALAT	Phumĭ Tăng Talăt	Phumi Tang Talat	PHUMITANGTALAT	Phumĭ Tăng Talăt	Phumi Tang Talat		2011-03-16
5	-1030811	-1528598	11.432353	104.370366	112556	1042213	48PVT3131763860	NC48-02	P	PPL		CB	04				V				TANGSLA	Tang Sla	Tang Sla	TANGSLA	Tang Sla	Tang Sla		2011-03-16
5	-1030811	-1528597	11.432353	104.370366	112556	1042213	48PVT3131763860	NC48-02	P	PPL		CB	04				V				TANGSIA	Tang Sia	Tang Sia	TANGSIA	Tang Sia	Tang Sia		2011-03-16
5	-1030811	-1522107	11.432353	104.370366	112556	1042213	48PVT3131763860	NC48-02	P	PPL		CB	04				N				PHUMITANGSYA	Phumĭ Tăng Sya	Phumi Tang Sya	PHUMITANGSYA	Phumĭ Tăng Sya	Phumi Tang Sya		2011-03-16
5	-1030808	-1522103	11.495037	104.395615	112942	1042344	48PVT3408670786	NC48-02	P	PPL		CB	04				N				PHUMITANGSNAO	Phumĭ Tăng Snaô	Phumi Tang Snao	PHUMITANGSNAO	Phumĭ Tăng Snaô	Phumi Tang Snao		2011-03-16
5	-1030805	-1522100	11.440042	104.281373	112624	1041653	48PVT2161164733	NC48-02	P	PPL		CB	04				N				PHUMITANGSAMRAONG	Phumĭ Tăng Sâmraông	Phumi Tang Samraong	PHUMITANGSAMRAONG	Phumĭ Tăng Sâmraông	Phumi Tang Samraong		2011-03-16
5	-1030805	-1528596	11.440042	104.281373	112624	1041653	48PVT2161164733	NC48-02	P	PPL		CB	04				V				TANGSAMRONG	Tang Samrong	Tang Samrong	TANGSAMRONG	Tang Samrong	Tang Samrong		2011-03-16
5	-1030805	-1522099	11.440042	104.281373	112624	1041653	48PVT2161164733	NC48-02	P	PPL		CB	04				V				PHUMITANGSAMPAONG	Phumĭ Tăng Sampaong	Phumi Tang Sampaong	PHUMITANGSAMPAONG	Phumĭ Tăng Sampaong	Phumi Tang Sampaong		2011-03-16
5	-1030803	-1522096	11.445024	104.430317	112642	1042549	48PVT3786065248	NC48-02	P	PPL		CB	04				N				PHUMITANGROGNIENG	Phumĭ Tăng Rôgniĕng	Phumi Tang Rognieng	PHUMITANGROGNIENG	Phumĭ Tăng Rôgniĕng	Phumi Tang Rognieng		2011-03-16
5	-1030803	-1526975	11.445024	104.430317	112642	1042549	48PVT3786065248	NC48-02	P	PPL		CB	04				V				ROUNGEANG	Roungeang	Roungeang	ROUNGEANG	Roungeang	Roungeang		2011-03-16
5	-1030799	-1522090	11.739439	104.471794	114422	1042818	48PVT4244597796	NC48-02	P	PPL		CB	04				V				PHUMITANGPOU	Phumĭ Tăng Poŭ	Phumi Tang Pou	PHUMITANGPOU	Phumĭ Tăng Poŭ	Phumi Tang Pou		2011-03-16
5	-1030799	-1522092	11.739439	104.471794	114422	1042818	48PVT4244597796	NC48-02	P	PPL		CB	04				N				PHUMITANGPOUTHI	Phumĭ Tăng Poŭthĭ	Phumi Tang Pouthi	PHUMITANGPOUTHI	Phumĭ Tăng Poŭthĭ	Phumi Tang Pouthi		2011-03-16
5	-1030799	-1529959	11.739439	104.471794	114422	1042818	48PVT4244597796	NC48-02	P	PPL		CB	04				V				VATTEANGPO	Vat Teang Po	Vat Teang Po	VATTEANGPO	Vat Teang Po	Vat Teang Po		2011-03-16
5	-1030798	-1528593	11.743372	104.543871	114436	1043238	48PVT5029998217	NC48-02	P	PPL		CB	03				V				TANGPON	Tang Pôn	Tang Pon	TANGPON	Tang Pôn	Tang Pon		2011-03-16
5	-1030798	-1522091	11.743372	104.543871	114436	1043238	48PVT5029998217	NC48-02	P	PPL		CB	03				N				PHUMITANGPOUN	Phumĭ Tăng Poŭn	Phumi Tang Poun	PHUMITANGPOUN	Phumĭ Tăng Poŭn	Phumi Tang Poun		2011-03-16
5	-1030797	-1522088	11.497663	104.301357	112952	1041805	48PVT2380771100	NC48-02	P	PPL		CB	04				N				PHUMITANGMOUNG	Phumĭ Tăng Moŭng	Phumi Tang Moung	PHUMITANGMOUNG	Phumĭ Tăng Moŭng	Phumi Tang Moung		2011-03-16
5	-1030791	-1528583	11.961631	104.523261	115742	1043124	48PVU4809522356	NC48-02	P	PPL		CB	03				V				TANGKRUOS	Tang Kruos	Tang Kruos	TANGKRUOS	Tang Kruos	Tang Kruos		2011-03-16
5	-1030791	-1522081	11.961631	104.523261	115742	1043124	48PVU4809522356	NC48-02	P	PPL		CB	03				N				PHUMITANGKRUOS	Phumĭ Tăng Kruŏs	Phumi Tang Kruos	PHUMITANGKRUOS	Phumĭ Tăng Kruŏs	Phumi Tang Kruos		2011-03-16
5	-1028945	-1526185	10.62611	103.920738	103734	1035515	48PUS8194574844	NC48-05	P	PPL		CB	28				V				PREKKONTANIT	Prek Kon Ta Nit	Prek Kon Ta Nit	PREKKONTANIT	Prek Kon Ta Nit	Prek Kon Ta Nit		2011-03-16
5	-1028945	-1519762	10.62611	103.920738	103734	1035515	48PUS8194574844	NC48-05	P	PPL		CB	28				N				PHUMIPREKKONTANIT	Phumĭ Prêk Kon Ta Nĭt	Phumi Prek Kon Ta Nit	PHUMIPREKKONTANIT	Phumĭ Prêk Kon Ta Nĭt	Phumi Prek Kon Ta Nit		2011-03-16
5	-1028943	-1519760	10.907113	103.200923	105426	1031203	48PUT0337006293	NC48-05	P	PPL		CB	08				N		Phumĭ Prêk Khyâng		PHUMIPREKKHYANGb	Phumĭ Prêk Khyâng (1)	Phumi Prek Khyang (1)	PHUMIPREKKHYANGb	Phumĭ Prêk Khyâng (1)	Phumi Prek Khyang (1)		2011-03-16
5	-1028940	-1519757	11.339039	103.136936	112021	1030813	48PTT9667554118	NC48-01	P	PPL		CB	08				N				PHUMIPREKKHSACHTOCH	Phumĭ Prêk Khsăch Toch	Phumi Prek Khsach Toch	PHUMIPREKKHSACHTOCH	Phumĭ Prêk Khsăch Toch	Phumi Prek Khsach Toch		2011-03-16
5	-1028939	-1526186	11.28607	103.09968	111710	1030559	48PTT9256948284	NC48-01	P	PPL		CB	08				V				PREKKRAASTTAUCH	Prek Kraast Tauch	Prek Kraast Tauch	PREKKRAASTTAUCH	Prek Kraast Tauch	Prek Kraast Tauch		2011-03-16
5	-1028939	-1526189	11.28607	103.09968	111710	1030559	48PTT9256948284	NC48-01	P	PPL		CB	08				V				PREKKRASATTAUCH	Prek Krasat Tauch	Prek Krasat Tauch	PREKKRASATTAUCH	Prek Krasat Tauch	Prek Krasat Tauch		2011-03-16
5	-1028939	-1519756	11.28607	103.09968	111710	1030559	48PTT9256948284	NC48-01	P	PPL		CB	08				N				PHUMIPREKKHSACHTOCH	Phumĭ Prêk Khsăch Toch	Phumi Prek Khsach Toch	PHUMIPREKKHSACHTOCH	Phumĭ Prêk Khsăch Toch	Phumi Prek Khsach Toch		2011-03-16
5	-1028938	-1519754	11.252261	103.067766	111508	1030404	48PTT8906044567	NC48-01	P	PPL		CB	08				V				PHUMIPREKKHSACHTHOM	Phumĭ Prêk Khsach Thom	Phumi Prek Khsach Thom	PHUMIPREKKHSACHTHOM	Phumĭ Prêk Khsach Thom	Phumi Prek Khsach Thom		2011-03-16
5	-1028938	-1526194	11.252261	103.067766	111508	1030404	48PTT8906044567	NC48-01	P	PPL		CB	08				V				PREKKRUSAT	Prek Krusat	Prek Krusat	PREKKRUSAT	Prek Krusat	Prek Krusat		2011-03-16
5	-1028938	-1526188	11.252261	103.067766	111508	1030404	48PTT8906044567	NC48-01	P	PPL		CB	08				V				PREKKRASAT	Prèk Krâsat	Prek Krasat	PREKKRASAT	Prèk Krâsat	Prek Krasat		2011-03-16
5	-1028938	-1526180	11.252261	103.067766	111508	1030404	48PTT8906044567	NC48-01	P	PPL		CB	08				V				PREKKASSATT	Prek Kassatt	Prek Kassatt	PREKKASSATT	Prek Kassatt	Prek Kassatt		2011-03-16
5	-1028938	-1519755	11.252261	103.067766	111508	1030404	48PTT8906044567	NC48-01	P	PPL		CB	08				N				PHUMIPREKKHSACHTHUM	Phumĭ Prêk Khsăch Thum	Phumi Prek Khsach Thum	PHUMIPREKKHSACHTHUM	Phumĭ Prêk Khsăch Thum	Phumi Prek Khsach Thum		2011-03-16
5	-1028937	-1519753	10.884023	103.132705	105302	1030758	48PTT9589603784	NC48-05	P	PPL		CB	08				N				PHUMIPREKKHSACH	Phumĭ Prêk Khsăch	Phumi Prek Khsach	PHUMIPREKKHSACH	Phumĭ Prêk Khsăch	Phumi Prek Khsach		2011-03-16
5	-1028936	-1519752	11.511082	103.072401	113040	1030421	48PTT8975673197	NC48-01	P	PPL		CB	08				N				PHUMIPREKKDUOCH	Phumĭ Prêk Kduŏch	Phumi Prek Kduoch	PHUMIPREKKDUOCH	Phumĭ Prêk Kduŏch	Phumi Prek Kduoch		2011-03-16
5	-1028935	-1519781	10.569532	104.011993	103410	1040043	48PUS9190868554	NC48-05	P	PPL		CB	21				V				PHUMIPREKKTAT	Phumĭ Prek Ktat	Phumi Prek Ktat	PHUMIPREKKTAT	Phumĭ Prek Ktat	Phumi Prek Ktat		2011-03-16
5	-1028935	-1519751	10.569532	104.011993	103410	1040043	48PUS9190868554	NC48-05	P	PPL		CB	21				N				PHUMIPREKKDAT	Phumĭ Prêk Kdat	Phumi Prek Kdat	PHUMIPREKKDAT	Phumĭ Prêk Kdat	Phumi Prek Kdat		2011-03-16
5	-1028935	-1523910	10.569532	104.011993	103410	1040043	48PUS9190868554	NC48-05	P	PPL		CB	21				V				PHUMKHDAT	Phum Khdat	Phum Khdat	PHUMKHDAT	Phum Khdat	Phum Khdat		2011-03-16
5	-1028934	-1519750	11.724392	103.080968	114328	1030451	48PTT9085096790	NC48-01	P	PPL		CB	08				N				PHUMIPREKKAOH	Phumĭ Prêk Kaôh	Phumi Prek Kaoh	PHUMIPREKKAOH	Phumĭ Prêk Kaôh	Phumi Prek Kaoh		2011-03-16
5	-1028930	-1519746	10.684729	103.904896	104105	1035418	48PUS8023481332	NC48-05	P	PPL		CB	28				N				PHUMIPREKKAMPONGCHEN	Phumĭ Prêk Kâmpóng Chĕn	Phumi Prek Kampong Chen	PHUMIPREKKAMPONGCHEN	Phumĭ Prêk Kâmpóng Chĕn	Phumi Prek Kampong Chen		2011-03-16
5	-1028930	-1512182	10.684729	103.904896	104105	1035418	48PUS8023481332	NC48-05	P	PPL		CB	28				V				KOMPONGCHENN	Kompong Chenn	Kompong Chenn	KOMPONGCHENN	Kompong Chenn	Kompong Chenn		2011-03-16
5	-1028918	-1524592	10.717735	104.185532	104304	1041108	48PVS1093884887	NC48-05	P	PPL		CB	21				V				PHUMPREKDACH	Phum Prek Dach	Phum Prek Dach	PHUMPREKDACH	Phum Prek Dach	Phum Prek Dach		2011-03-16
5	-1028918	-1519732	10.717735	104.185532	104304	1041108	48PVS1093884887	NC48-05	P	PPL		CB	21				N				PHUMIPREKDACH	Phumĭ Prêk Dăch	Phumi Prek Dach	PHUMIPREKDACH	Phumĭ Prêk Dăch	Phumi Prek Dach		2011-03-16
5	-1028900	-1519713	10.432691	104.449038	102558	1042657	48PVS3969853305	NC48-06	P	PPL		CB	21				N				PHUMIPREKCHAK	Phumĭ Prêk Chak	Phumi Prek Chak	PHUMIPREKCHAK	Phumĭ Prêk Chak	Phumi Prek Chak		2011-03-16
5	-1028896	-1526204	11.357865	103.126924	112128	1030737	48PTT9559556207	NC48-01	P	PPL		CB	08				V				PREKPHNOMTOANG	Prek Phnom Toang	Prek Phnom Toang	PREKPHNOMTOANG	Prek Phnom Toang	Prek Phnom Toang		2011-03-16
5	-1028896	-1526203	11.357865	103.126924	112128	1030737	48PTT9559556207	NC48-01	P	PPL		CB	08				V				PREKPHNOMTOAN	Prek Phnom Toan	Prek Phnom Toan	PREKPHNOMTOAN	Prek Phnom Toan	Prek Phnom Toan		2011-03-16
5	-1028896	-1519708	11.357865	103.126924	112128	1030737	48PTT9559556207	NC48-01	P	PPL		CB	08				N				PHUMIPREKATI	Phumĭ Prêk Ati	Phumi Prek Ati	PHUMIPREKATI	Phumĭ Prêk Ati	Phumi Prek Ati		2011-03-16
5	-1028894	-1526159	11.395552	103.208224	112344	1031230	48PUT0449660321	NC48-01	P	PPL		CB	08				V				PREKANGKUNK	Prek Ang Kunk	Prek Ang Kunk	PREKANGKUNK	Prek Ang Kunk	Prek Ang Kunk		2011-03-16
